EVENT,PROCESS_START,16901535818,52394,52394,vbuf
EVENT,MODEL_OPEN_BEGIN,16901555663,52394,52394,vbuf
EVENT,FORMAT_OPEN_BEGIN,16901555789,52394,52394,
EVENT,FORMAT_OPEN_END,16902316989,52394,52394,
EVENT,MODEL_METADATA_BEGIN,16902317096,52394,52394,vbuf
EVENT,MODEL_METADATA_END,16902317632,52394,52394,vbuf
EVENT,TOKENIZER_BEGIN,16902317648,52394,52394,vbuf
EVENT,TOKENIZER_END,16902317659,52394,52394,vbuf
EVENT,TENSOR_ENUMERATION_BEGIN,16902317667,52394,52394,vbuf
EVENT,TENSOR_ENUMERATION_END,16902317778,52394,52394,vbuf
EVENT,MODEL_METADATA_BEGIN,16902319170,52394,52394,
EVENT,MODEL_METADATA_END,16902330232,52394,52394,
EVENT,TOKENIZER_BEGIN,16902336277,52394,52394,
EVENT,TOKENIZER_END,16903703718,52394,52394,
EVENT,TENSOR_ENUMERATION_BEGIN,16903704560,52394,52394,runtime
EVENT,TENSOR_ENUMERATION_END,16903732987,52394,52394,runtime
EVENT,MODEL_STRUCTURE_READY,16903733037,52394,52394,
EVENT,BACKEND_BUFFER_ALLOCATION_BEGIN,16903733712,52394,52394,
EVENT,BACKEND_BUFFER_ALLOCATION_END,16903734142,52394,52394,
EVENT,PAYLOAD_MATERIALIZATION_BEGIN,16903734264,52394,52394,
EVENT,PAYLOAD_MATERIALIZATION_END,16960784850,52394,52394,
EVENT,MODEL_OPEN_END,16960804340,52394,52394,success
EVENT,CONTEXT_CREATE_BEGIN,16960835385,52394,52394,
EVENT,GRAPH_RESERVE_BEGIN,16960992092,52394,52394,
EVENT,GRAPH_RESERVE_END,16961119801,52394,52394,
EVENT,CONTEXT_CREATE_END,16961120747,52394,52394,success
EVENT,EXECUTION_READY,16961120805,52394,52394,
EVENT,PROMPT_EVAL_BEGIN,16961120825,52394,52394,
EVENT,PROMPT_EVAL_END,16962264309,52394,52394,success
EVENT,FIRST_DECODE_BEGIN,16962265103,52394,52394,
EVENT,FIRST_DECODE_END,16962648102,52394,52394,success
EVENT,FIRST_TOKEN,16962648204,52394,52394,
EVENT,RUN_END,16974991378,52394,52394,success
