EVENT,PROCESS_START,16553707504,50604,50604,vbuf
EVENT,MODEL_OPEN_BEGIN,16553725126,50604,50604,vbuf
EVENT,FORMAT_OPEN_BEGIN,16553725254,50604,50604,
EVENT,FORMAT_OPEN_END,16554515543,50604,50604,
EVENT,MODEL_METADATA_BEGIN,16554515924,50604,50604,vbuf
EVENT,MODEL_METADATA_END,16554516500,50604,50604,vbuf
EVENT,TOKENIZER_BEGIN,16554516539,50604,50604,vbuf
EVENT,TOKENIZER_END,16554516553,50604,50604,vbuf
EVENT,TENSOR_ENUMERATION_BEGIN,16554516562,50604,50604,vbuf
EVENT,TENSOR_ENUMERATION_END,16554516677,50604,50604,vbuf
EVENT,MODEL_METADATA_BEGIN,16554518134,50604,50604,
EVENT,MODEL_METADATA_END,16554529247,50604,50604,
EVENT,TOKENIZER_BEGIN,16554535243,50604,50604,
EVENT,TOKENIZER_END,16555901386,50604,50604,
EVENT,TENSOR_ENUMERATION_BEGIN,16555902108,50604,50604,runtime
EVENT,TENSOR_ENUMERATION_END,16555928739,50604,50604,runtime
EVENT,MODEL_STRUCTURE_READY,16555928774,50604,50604,
EVENT,BACKEND_BUFFER_ALLOCATION_BEGIN,16555929432,50604,50604,
EVENT,BACKEND_BUFFER_ALLOCATION_END,16555930039,50604,50604,
EVENT,PAYLOAD_MATERIALIZATION_BEGIN,16555930148,50604,50604,
EVENT,PAYLOAD_MATERIALIZATION_END,16604543134,50604,50604,
EVENT,MODEL_OPEN_END,16604560462,50604,50604,success
EVENT,CONTEXT_CREATE_BEGIN,16604590928,50604,50604,
EVENT,GRAPH_RESERVE_BEGIN,16604737073,50604,50604,
EVENT,GRAPH_RESERVE_END,16604861165,50604,50604,
EVENT,CONTEXT_CREATE_END,16604862134,50604,50604,success
EVENT,EXECUTION_READY,16604862182,50604,50604,
EVENT,PROMPT_EVAL_BEGIN,16604862203,50604,50604,
EVENT,PROMPT_EVAL_END,16606326687,50604,50604,success
EVENT,FIRST_DECODE_BEGIN,16606327483,50604,50604,
EVENT,FIRST_DECODE_END,16606810834,50604,50604,success
EVENT,FIRST_TOKEN,16606810951,50604,50604,
EVENT,RUN_END,16618906296,50604,50604,success
